id,n_positive_sentiment,n_negative_sentiment,n_tokens,sentiment_score,avg_valence,n_low_valence,n_high_valence,avg_arousal,n_low_arousal,n_high_arousal,avg_dominance,n_low_dominance,n_high_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,n_low_intensity_anger,n_low_intensity_anticipation,n_low_intensity_disgust,n_low_intensity_fear,n_low_intensity_joy,n_low_intensity_sadness,n_low_intensity_surprise,n_low_intensity_trust,n_high_intensity_anger,n_high_intensity_anticipation,n_high_intensity_disgust,n_high_intensity_fear,n_high_intensity_joy,n_high_intensity_sadness,n_high_intensity_surprise,n_high_intensity_trust,avg_prevalence,n_low_prevalence,n_high_prevalence,min_prevalence,max_prevalence,avg_socialness,n_low_socialness,n_high_socialness,avg_sd_socialness,n_controversial_socialness,min_socialness,max_socialness,avg_Auditory_sensorimotor,avg_Gustatory_sensorimotor,avg_Haptic_sensorimotor,avg_Interoceptive_sensorimotor,avg_Olfactory_sensorimotor,avg_Visual_sensorimotor,avg_Foot_leg_sensorimotor,avg_Hand_arm_sensorimotor,avg_Head_sensorimotor,avg_Mouth_sensorimotor,avg_Torso_sensorimotor,n_low_Auditory_sensorimotor,n_low_Gustatory_sensorimotor,n_low_Haptic_sensorimotor,n_low_Interoceptive_sensorimotor,n_low_Olfactory_sensorimotor,n_low_Visual_sensorimotor,n_low_Foot_leg_sensorimotor,n_low_Hand_arm_sensorimotor,n_low_Head_sensorimotor,n_low_Mouth_sensorimotor,n_low_Torso_sensorimotor,n_high_Auditory_sensorimotor,n_high_Gustatory_sensorimotor,n_high_Haptic_sensorimotor,n_high_Interoceptive_sensorimotor,n_high_Olfactory_sensorimotor,n_high_Visual_sensorimotor,n_high_Foot_leg_sensorimotor,n_high_Hand_arm_sensorimotor,n_high_Head_sensorimotor,n_high_Mouth_sensorimotor,n_high_Torso_sensorimotor,avg_sd_Auditory_sensorimotor,avg_sd_Gustatory_sensorimotor,avg_sd_Haptic_sensorimotor,avg_sd_Interoceptive_sensorimotor,avg_sd_Olfactory_sensorimotor,avg_sd_Visual_sensorimotor,avg_sd_Foot_leg_sensorimotor,avg_sd_Hand_arm_sensorimotor,avg_sd_Head_sensorimotor,avg_sd_Mouth_sensorimotor,avg_sd_Torso_sensorimotor,n_controversial_Auditory_sensorimotor,n_controversial_Gustatory_sensorimotor,n_controversial_Haptic_sensorimotor,n_controversial_Interoceptive_sensorimotor,n_controversial_Olfactory_sensorimotor,n_controversial_Visual_sensorimotor,n_controversial_Foot_leg_sensorimotor,n_controversial_Hand_arm_sensorimotor,n_controversial_Head_sensorimotor,n_controversial_Mouth_sensorimotor,n_controversial_Torso_sensorimotor,min_Auditory_sensorimotor,min_Gustatory_sensorimotor,min_Haptic_sensorimotor,min_Interoceptive_sensorimotor,min_Olfactory_sensorimotor,min_Visual_sensorimotor,min_Foot_leg_sensorimotor,min_Hand_arm_sensorimotor,min_Head_sensorimotor,min_Mouth_sensorimotor,min_Torso_sensorimotor,max_Auditory_sensorimotor,max_Gustatory_sensorimotor,max_Haptic_sensorimotor,max_Interoceptive_sensorimotor,max_Olfactory_sensorimotor,max_Visual_sensorimotor,max_Foot_leg_sensorimotor,max_Hand_arm_sensorimotor,max_Head_sensorimotor,max_Mouth_sensorimotor,max_Torso_sensorimotor,avg_iconicity,n_low_iconicity,n_high_iconicity,avg_sd_iconicity,n_controversial_iconicity,min_iconicity,max_iconicity
u487p5,0.0579845686228665,0.061865793780687406,0.8651362984218078,0.37357973461173327,0.6459208,0.04279565981693641,0.27457398671416194,0.34821966,0.4785597381342062,0.08289207663425435,0.45281434,0.10365521003818878,0.1099836333878887,0.5065430885359078,0.2743902182786038,0.23500000076834116,0.3323775256183028,0.5352669821521807,0.3819672046783717,0.1874285664947666,0.41860466083363607,0.0,0.0,0.03927986906710311,0.10692853246044735,0.0,0.07855973813420622,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242163916850973,0.01309328968903437,0.4582123435932633,0.4119458994684549,1.0,0.3805053762016729,0.11415711947626841,0.1906407225556162,0.46508530360645434,0.23567921440261866,0.033801858988891424,0.8300000000000002,0.1659167370186328,0.09670456249921876,0.32840098651683564,0.22211275957840698,0.15154250476173006,0.6303991135227385,0.44456744754722205,0.6512798953312745,0.2829756946535328,0.10769568858097288,0.3755864413649273,0.43207855973813425,0.4639532075876687,0.45405017599713027,0.4446808510638298,0.4639532075876687,0.2016366612111293,0.4402999276824116,0.42962356792144024,0.45008183306055655,0.4194762684124386,0.4677044874966696,0.03044189852700491,0.0,0.03188667532027767,0.07220564166746894,0.0,0.5081833060556465,0.0,0.05136598262621176,0.17430441898527005,0.06873977086743044,0.0,0.7231187348301416,0.3986098924777367,0.45342616114710105,0.33318617902791,0.37819484272628073,0.25094053187668475,0.58091815082173,0.7224072516899225,0.1658321195192642,0.2851165825045889,0.5754559877546831,0.2861819032031798,0.1265684669939989,0.10433715220949263,0.10745527399966139,0.1374795417348609,0.2966448445171849,0.14607201309328968,0.21276595744680848,0.31549051699239433,0.14839061647572285,0.09738134206219312,0.02558635388212456,0.0,0.0,0.0,0.0,0.2027534419235214,0.0,0.06451612910093653,0.3430127041433444,0.012068965516825209,0.0,0.7226890757015607,0.4599999999745883,0.8717221828402825,0.7323232322727272,0.48117647056382,0.9767441858615469,0.7035730038818166,0.9532038746119855,0.8388157893326482,0.6381578946875,0.7622883294143684,0.4385861800507717,0.21211129296235678,0.3551554828150573,0.5322776299502014,0.088379705400982,0.0,0.949886104783599
u825p5,0.19509125235997485,0.10407488986784143,0.6398852223816356,0.46209835004104666,0.71471155,0.0575950399738946,0.4231666234775849,0.5087207,0.3504405286343612,0.07968385592122312,0.5836146,0.16740088105726875,0.28370044052863436,0.23882224406353664,0.4349593081336689,0.12249999430729067,0.27210273814756053,0.5508679577745291,0.24562840654379509,0.2588571543450257,0.5222222052803338,0.07709251101321586,0.0,0.10572687224669605,0.1079295154185022,0.05726872246696036,0.14096916299559473,0.02863436123348018,0.0,0.0,0.03744493392070485,0.0,0.0,0.04279421019509126,0.0,0.0,0.05616740088105727,0.9118622104206922,0.0,0.586187295722609,0.752829125118595,1.0,0.49385509559293567,0.10242290748898679,0.2912383749388155,0.38652302456451043,0.18502202643171806,0.10953865336658355,0.8800000000000001,0.2608501600123885,0.14575071355514607,0.3601842899241107,0.3537471836306021,0.2271126076409921,0.46019204922539014,0.49426364729118005,0.6723317057350148,0.4760207641651426,0.2101949732472342,0.45934501524563065,0.5100857871551124,0.5767314219686576,0.5484581497797357,0.5354625550660793,0.5743482342745722,0.34889867841409694,0.5655158282962812,0.5424008810572687,0.46255506607929514,0.5185022026431718,0.5704333572379878,0.12290748898678415,0.02383682336612154,0.10728391310952454,0.11337133972531743,0.06093979441997064,0.40528634361233484,0.07256485560450318,0.20738732633005763,0.2904342353681561,0.12334801762114539,0.0,0.7830780761936029,0.5418023459648346,0.5342209372349542,0.4699024635128808,0.5225336365669749,0.330058760210506,0.6716574393680967,0.7159068791543832,0.241493291293709,0.6910114249463487,0.6636206302130975,0.4065449968533669,0.08516886930983847,0.19658590308370044,0.2479112866474252,0.10279001468428782,0.30286343612334804,0.2527533039647577,0.25770925110132153,0.4245918631769889,0.3171806167400881,0.15418502202643172,0.02686567164339497,0.0,0.0,0.0,0.0,0.23567921426534805,0.0,0.07096774194006245,0.2768762676111422,0.07099391479065538,0.0,0.8777777777498412,0.8890756302065448,0.8346111720924002,0.8838383838636364,0.8084033612851013,0.8457772336350803,0.8294454967153944,0.9004502250824963,0.7708333332786459,0.921875,0.7887468031737431,0.27012985156434066,0.42290748898678415,0.34434654919236424,0.6769903294296606,0.15859030837004406,0.0,0.6605922551252847
u795p3,0.21754385964912282,0.11605263157894738,0.8063127690100431,0.4748031496062992,0.75982183,0.12615334632878492,0.5791537667698659,0.6302749,0.32438596491228067,0.4061919504643963,0.6593956,0.13333333333333333,0.33403508771929824,0.3782520525090273,0.5193089168884822,0.4687500129512048,0.3329919804291674,0.48412438919727296,0.7165755562464916,0.2443428444492575,0.6332659338807073,0.18421052631578946,0.0,0.042105263157894736,0.11461988304093566,0.1824561403508772,0.0,0.0912280701754386,0.0,0.03450292397660818,0.08947368421052632,0.0,0.03333333333333333,0.06817042606516291,0.1064327485380117,0.0,0.11929824561403508,0.9134626561513687,0.0,0.664855687606112,0.6519950303204153,1.0,0.5534558716119783,0.08157894736842106,0.3369070825211176,0.4143064924512149,0.23157894736842105,0.10953865336658355,0.85,0.29536608012025173,0.14540493823043452,0.3143760444802842,0.49858956309759356,0.2246050975647674,0.346529096513724,0.4662233397246366,0.5563944490547325,0.5014807906116975,0.18798913196597272,0.4337320053670072,0.5687903970452447,0.6738567730802417,0.6502763758711849,0.5654385964912282,0.671958584987058,0.48561403508771933,0.6443084455324357,0.6469298245614036,0.52046783625731,0.5943859649122808,0.6501835985312118,0.08701754385964913,0.0,0.034180278281911676,0.11609907120743033,0.0,0.30935672514619883,0.09632878492527615,0.1651821862348178,0.41817042606516297,0.09824561403508772,0.031286549707602335,0.842870283547293,0.5980321755968314,0.5298541150087455,0.5918502056393671,0.5856545068315553,0.34308722383180423,0.6489390206207771,0.6393281344098019,0.18925837694392186,0.6552575959885749,0.6306517689131983,0.5737677527151211,0.1695906432748538,0.1267543859649123,0.6335148215366002,0.22923976608187135,0.4824561403508772,0.18640350877192982,0.23263157894736838,0.5087719298245614,0.30877192982456136,0.15350877192982454,0.0,0.0,0.0,0.0,0.0,0.054711246257647284,0.0,0.033794163098954465,0.266787658697697,0.06352087120470618,0.0,0.8666666667504762,0.5266435985189009,0.948263642914416,0.8863636363636365,0.5017301038824343,0.979069767442834,0.8054697837655994,0.9532038746119855,0.9635416668170574,0.8295454546875001,0.8113043478300884,0.26208794478018577,0.4884210526315789,0.364327485380117,0.7701468618604426,0.41052631578947374,0.0,0.7243735763097948
u709p1,0.17561576354679806,0.11405172413793105,0.8206599713055954,0.4438772739614445,0.7064501,0.16906130268199232,0.42920892494929014,0.5725603,0.42258620689655174,0.23701825557809333,0.44016093,0.21839080459770116,0.1496551724137931,0.7430025154200207,0.4158197670117247,0.6837499681778713,0.5149343037935601,0.5714403222831416,0.4437158563920247,0.45285712435537473,0.3937983863220927,0.0,0.0,0.0,0.0,0.11206896551724138,0.027586206896551724,0.04482758620689655,0.06034482758620689,0.06781609195402298,0.0,0.08694581280788177,0.0,0.06699507389162562,0.0,0.10172413793103448,0.014655172413793103,0.9252116762595741,0.013793103448275862,0.6166852057842047,0.6291084161802416,1.0,0.33878793318489536,0.16034482758620688,0.20625798212005111,0.36941252664903407,0.12413793103448276,0.07331670822942643,0.9780952380952381,0.1423154647848701,0.5051839219466726,0.440904478883074,0.4332802973534463,0.5728583600086773,0.3770550092612011,0.44304463233952274,0.6002767827937587,0.21447240342504184,0.2624893929684434,0.44511833674668755,0.5969147005444646,0.5185980780101753,0.5684931506849316,0.5670689655172414,0.5559072922555117,0.39724137931034487,0.6004811547714515,0.5926724137931034,0.6551724137931035,0.496896551724138,0.6120288692862871,0.010689655172413793,0.41981577704298534,0.06718192627824018,0.10141987829614604,0.2623563218390805,0.2709770114942529,0.13253512132822476,0.21644562334217507,0.09618226600985223,0.5551724137931034,0.030747126436781607,0.6309998694669369,0.8062047085660287,0.6234792829859276,0.5647008630732179,0.8076135756156996,0.3268198002329969,0.5896509651930075,0.6532248769017777,0.19767351020285337,0.5308713475399418,0.6301050980523334,0.4633825944170772,0.3,0.23448275862068965,0.37193816884661124,0.20919540229885059,0.3879310344827586,0.16120689655172413,0.25103448275862067,0.42352941176470593,0.21609195402298847,0.12068965517241378,0.016791044777121854,0.0,0.0,0.0,0.0,0.13164893617581486,0.0,0.07096774194006245,0.19913793102761596,0.0,0.0,0.5984126983658051,0.98676470588173,0.948263642914416,0.7702020202272727,0.8105263158028482,0.8898408811679144,0.9583149535912736,0.9104552276627859,0.7467105265316614,1.0,0.8551304347913359,0.3919133679943223,0.32275862068965516,0.4224137931034483,0.6615811330579985,0.11379310344827587,0.0,0.7995444191343961
u282p2,0.2595499738356881,0.06923076923076923,0.7718794835007174,0.523050003364964,0.7553706,0.03591778591778592,0.45098039215686275,0.63983953,0.29926739926739926,0.37104072398190047,0.76992923,0.03479853479853481,0.49743589743589745,0.5452562729988943,0.3734755755101881,0.3512308578111342,0.334528064047149,0.451944638875513,0.399548190839178,0.3631894839569343,0.46825574495200645,0.0,0.0,0.0,0.029914529914529912,0.07142857142857144,0.0,0.0,0.0641025641025641,0.0,0.0,0.0,0.0,0.017791732077446366,0.0,0.0,0.046703296703296704,0.9039934985460469,0.04395604395604396,0.6589861751152074,0.1978618935875413,1.0,0.49522777903237886,0.14194139194139194,0.36901370234703573,0.41744342138329377,0.25274725274725274,0.14330083881206077,0.813809523809524,0.24432178122958637,0.13343516666452357,0.2950373617623179,0.2946177600570889,0.22150873238261182,0.40126341015396755,0.4382062545705173,0.5467277035198453,0.30691951612896146,0.1394974476457331,0.40774153807820535,0.5916714864083285,0.6638443523689427,0.6559536354056902,0.6446886446886447,0.661862727436498,0.44249084249084253,0.6419626884743164,0.641025641025641,0.5616605616605618,0.6265567765567766,0.6501405571173013,0.06813186813186814,0.0,0.017841354048250598,0.013466925231631113,0.0,0.41422466422466425,0.06033781033781034,0.15328261482107636,0.20434327577184724,0.038461538461538464,0.06532356532356531,0.7721477204655192,0.612264363963028,0.4706283749507654,0.5218288013126385,0.5771488475973915,0.3212643966270953,0.652883448779072,0.6365260336394473,0.18872636492441433,0.5537957600978834,0.6167659637093358,0.5218908076050933,0.12393162393162392,0.18681318681318682,0.4638120500189466,0.10256410256410257,0.37774725274725274,0.2490842490842491,0.21904761904761905,0.4467787114845939,0.22466422466422467,0.1794871794871795,0.02686567164339497,0.0,0.0,0.0,0.0,0.19148936171027614,0.0,0.06451612910093653,0.2768762676111422,0.0,0.0,0.8585714285795102,0.5266435985189009,0.9036144579253883,0.8522727272727273,0.5176470587537716,0.979069767442834,0.9127295519677844,0.8280456016880395,0.7708333332786459,0.8684210525,0.8199542333684124,0.30262869881887855,0.31648351648351647,0.4017094017094017,0.8005172514706823,0.2857142857142857,0.07999999999999999,0.620290870860347
u184p1,0.22391653290529695,0.3185393258426967,0.24390243902439027,0.4080185201568905,0.59083754,0.33052434456928836,0.42564441506939854,0.41053328,0.7730337078651685,0.325181758096497,0.34125683,0.5692883895131087,0.07865168539325842,0.21592148293756913,0.48069101496596683,0.11750000271247706,0.5800477493200266,0.40799149771365895,0.43185010272518287,0.5588571722264191,0.1348837148053638,0.19662921348314605,0.0,0.2696629213483146,0.1835205992509363,0.4382022471910112,0.2696629213483146,0.07303370786516854,0.19662921348314605,0.0,0.09550561797752809,0.0,0.21348314606741572,0.0,0.1704119850187266,0.33146067415730335,0.0,0.9231775694857443,0.0,0.7774555998550199,0.8250875316883445,1.0,0.262528420453062,0.3047752808988764,0.15917602996254682,0.43820724136585265,0.1853932584269663,0.11521197007481299,0.7508333333333335,0.22660015120017218,0.13823969143189047,0.35549850373584524,0.32451193425272107,0.226308793333889,0.40048513086512444,0.4590516115728739,0.5078156570283264,0.2090147366393752,0.13474366251566114,0.4364556047952532,0.6895328208160852,0.7780438386443176,0.7345698014468217,0.753932584269663,0.7719653711549088,0.5662921348314607,0.7588189182126992,0.7584269662921349,0.7677902621722847,0.7168539325842698,0.777632610399791,0.2786516853932584,0.06079729105741111,0.32836110034870203,0.0,0.0,0.6676029962546817,0.0,0.3526361279170268,0.22792937399678975,0.23595505617977527,0.0,0.6500741699828129,0.4932718410390147,0.3199728277741448,0.5391520182286188,0.5262285607855646,0.18512518239581383,0.6232711576344944,0.5043222266243708,0.15259113380910513,0.41814008252434326,0.6145136119275213,0.5457463884430176,0.27153558052434457,0.07162921348314606,0.3688492832235568,0.15730337078651685,0.38623595505617975,0.3342696629213483,0.13146067415730334,0.5270984798413748,0.25468164794007486,0.2752808988764045,0.0,0.0,0.0,0.0,0.0,0.26203807379838456,0.0,0.07096774194006245,0.20114942544133965,0.022988505688862466,0.0,0.8585714285795102,0.8941176470538408,0.8795180724067355,0.7070707070454545,0.6076124568285936,0.979069767442834,0.6118659019864121,0.9220399672714317,0.900271512324966,0.8519736840625001,0.7408695653077111,0.4240139946531101,0.4584269662921348,0.6423220973782772,0.7703138911383847,0.1348314606741573,0.0,0.9749430523917993
u282p7,0.4214166467922728,0.07888146911519199,0.847919655667145,0.6417607648793483,0.7936876,0.07639275335435602,0.5511146027693214,0.6872796,0.3015025041736227,0.4952371599725032,0.7662042,0.05286588759042849,0.5001669449081803,0.47818973738011394,0.47528879914069366,0.07874999800347719,0.39262243955446113,0.566697411321539,0.18360655059590636,0.3201269820747462,0.5514609167499168,0.0,0.0,0.04006677796327212,0.13633834168057873,0.08681135225375626,0.05342237061769616,0.10851419031719532,0.0,0.0,0.0,0.0,0.03171953255425709,0.06487002146434534,0.0,0.0,0.1419031719532554,0.9316931384434081,0.0,0.6699876137648769,0.8730017153224365,1.0,0.7672004091171323,0.038814691151919864,0.5518456687071045,0.2652687968126953,0.17028380634390652,0.1652006347766946,0.9780952380952381,0.28654875637703325,0.15863892376783914,0.2656101510553017,0.34971404979755194,0.2416752225366875,0.39741211256741676,0.4437039350618396,0.5075219859988576,0.34787879132347255,0.17287198946433138,0.4018400614828756,0.5818469378789211,0.6647144147349408,0.6757381023166464,0.6243739565943238,0.6701332822463669,0.44607679465776295,0.6634313002290639,0.6969949916527546,0.5843071786310517,0.600500834724541,0.6727491555693598,0.1656093489148581,0.0,0.032525473490299925,0.024550721791220663,0.0,0.3327768503060657,0.03666604835219192,0.12225504045203545,0.22859527784402578,0.04674457429048414,0.0,0.778779654054913,0.6175668103448405,0.3818515568418227,0.5092643118320399,0.5931590705806553,0.3471076762409781,0.6483843307189388,0.6145790840954014,0.20204734894044055,0.596650439211027,0.6174507346047979,0.5081485014707052,0.19365609348914856,0.13480801335559264,0.36014046399171035,0.18697829716193656,0.4382303839732888,0.1773789649415693,0.15626043405676127,0.46135716390061865,0.2404006677796327,0.169449081803005,0.01492537325462241,0.0,0.0,0.0,0.0,0.2393617021378452,0.0,0.0,0.2768762676111422,0.022988505688862466,0.0,0.9476190475172789,0.5266435985189009,0.9144578314196254,0.8838383838636364,0.5102941176240138,1.0,0.7828260549251803,0.9220399672714317,0.9374999999453126,0.93421052625,0.7721739129493475,0.2998828560171799,0.44874791318864776,0.4207011686143573,0.7073126232073675,0.21035058430717862,0.0,0.8747152619589977
u780p8,0.11071428571428572,0.07875000000000001,0.6771879483500718,0.4073928258967629,0.75577813,0.04085648148148148,0.41715686274509806,0.5620805,0.34041666666666665,0.2863970588235294,0.63021225,0.1715277777777778,0.3208333333333333,0.5196292331079169,0.4240853680212964,0.3512308578111342,0.49163679227901935,0.5741595042700913,0.4142076494189068,0.20457142417284913,0.5784354834484141,0.0,0.0,0.0,0.034027777777777775,0.027083333333333334,0.0,0.027083333333333334,0.0,0.0,0.0,0.0,0.03958333333333333,0.02023809523809524,0.0,0.0,0.053125000000000006,0.9247671061008862,0.03333333333333333,0.5300403225806452,0.1959231355037926,1.0,0.4244213215872963,0.11302083333333333,0.2361111111111111,0.46244064256885464,0.2375,0.19900249376558604,0.7900000000000001,0.1719654522786248,0.13086833294825248,0.2893348984928294,0.30236616057300575,0.17131197317469918,0.39737121086921146,0.4709258150069122,0.5941876431981825,0.2315465268358832,0.11956171075227899,0.43770733273138873,0.5041666666666667,0.5342213114754099,0.5282248858447489,0.5064583333333333,0.5342213114754099,0.31333333333333335,0.5348837209302326,0.5416666666666667,0.5173611111111112,0.5225,0.5372093023255814,0.012916666666666667,0.0,0.06088362068965517,0.030637254901960783,0.0,0.18368055555555557,0.09151234567901234,0.15256410256410258,0.05282738095238096,0.014583333333333334,0.07430555555555556,0.7063051943420411,0.5836390039327441,0.4047456952995771,0.5720685604665104,0.5109328398701279,0.38800350705683667,0.6894852213950793,0.6585128636920534,0.20801414385771178,0.5224634139538463,0.6648803840333348,0.2900793650793651,0.04027777777777777,0.12395833333333334,0.2637931034482759,0.07777777777777778,0.4166666666666667,0.06197916666666667,0.18416666666666665,0.3660539215686275,0.09999999999999999,0.16770833333333335,0.0,0.0,0.0,0.0,0.0,0.2393617021378452,0.0,0.033794163098954465,0.266787658697697,0.022988505688862466,0.0,0.5864661653379164,0.5266435985189009,0.8717221828402825,0.8433014354545455,0.5017301038824343,0.823745409868663,0.8054697837655994,0.9220399672714317,0.8031250000246093,0.6381578946875,0.8243478261967123,0.34570264819064517,0.33,0.3548611111111111,0.6959937568435162,0.3125,0.07999999999999999,0.6742596810933938
u390p4,0.17687074829931973,0.0,0.9225251076040173,0.48514903379013113,0.78516054,0.03012459464072367,0.49878015722418007,0.5882998,0.33686635944700455,0.2556248305773922,0.69554037,0.06810035842293909,0.36989247311827955,0.42345078883649895,0.593858877424258,0.3512308578111342,0.0669056128094298,0.5480553807700523,0.399548190839178,0.4011428407163038,0.5636628190251923,0.0,0.0,0.0,0.025089605734767022,0.039938556067588324,0.0,0.0,0.053763440860215055,0.0,0.05222734254992319,0.0,0.0,0.029844195742813256,0.0,0.0,0.065284178187404,0.9132154490774489,0.01228878648233487,0.6017541251672365,0.44132137081456835,1.0,0.4861080304969574,0.09523809523809523,0.39654093417534275,0.4298033613087932,0.2488479262672811,0.08379052369077306,0.8800000000000001,0.2751820896424887,0.11503685437424434,0.3252663131130533,0.30355595221290604,0.17850776222709558,0.4662762330617214,0.5160705292496436,0.6244555588264078,0.40984189496705875,0.22029111866775614,0.45503862753497504,0.5015765219500364,0.5900128427891517,0.5746059802621889,0.5643625192012289,0.5900128427891517,0.33917050691244244,0.555567463294395,0.5760368663594471,0.49667178699436765,0.5271889400921659,0.584717607973422,0.08571428571428573,0.0,0.07481858149266381,0.11294840516851902,0.0,0.3415258576548899,0.01686863514820504,0.08034975776911261,0.13243361860873382,0.16129032258064516,0.0,0.795165753730211,0.49623538271855,0.5101613195913715,0.4290689066068561,0.45631643604239863,0.35018875585070847,0.7027921835548558,0.7555926255043337,0.2923222943336723,0.6900997342576015,0.6853289039643766,0.3879745446565723,0.0593958013312852,0.0718125960061444,0.2305206843582817,0.07168458781362008,0.33122119815668205,0.359062980030722,0.3474654377880184,0.49787656998283186,0.3031233998975934,0.27956989247311825,0.0,0.0,0.0,0.0,0.0,0.13516896102702847,0.0,0.07096774194006245,0.2768762676111422,0.0,0.0,1.0,0.5095975231298634,0.9144578314196254,0.782085561590909,0.48117647056382,0.8287526427521512,0.7934819273925988,0.9532038746119855,0.8031250000246093,0.71875,0.7622883294143684,0.2713128029108516,0.2875576036866359,0.31541218637992835,0.5958296591978013,0.12903225806451613,0.0,0.6742596810933938
u907p7,0.3229166666666667,0.09843750000000001,0.12625538020086083,0.5605314960629921,0.6903424,0.06809413580246912,0.3382352941176471,0.567009,0.22395833333333334,0.15073529411764705,0.5256667,0.19791666666666669,0.26249999999999996,0.3658669612622457,0.5121950665483327,0.3512308578111342,0.19713261068072238,0.13052077466471748,0.399548190839178,0.3631894839569343,0.4976743792765465,0.3645833333333333,0.0,0.0,0.17013888888888887,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326363831106943,0.0,0.532258064516129,0.851034012376839,1.0,0.5676450140741827,0.08072916666666666,0.36072530864197533,0.3731113273382531,0.15625,0.10953865336658355,0.8118181818181819,0.3387089506187534,0.10329764741880745,0.3761876318731819,0.4883137963731058,0.17621936366230082,0.4172543546355056,0.5736258755899575,0.6167577313048738,0.5717068214375726,0.29869992650937405,0.47105350735024104,0.3377192982456141,0.4959016393442623,0.43821347031963476,0.41250000000000003,0.4959016393442623,0.2833333333333334,0.45348837209302323,0.45572916666666663,0.3819444444444444,0.4010416666666667,0.4767441860465116,0.19375,0.0,0.10147270114942528,0.22977941176470587,0.0,0.1996527777777778,0.22878086419753085,0.0,0.2641369047619048,0.36458333333333337,0.0,0.8169809309673948,0.4425283980084946,0.4867639644376267,0.5089438241414993,0.3773956820942476,0.3326714227826781,0.6290307539001323,0.6948071968441184,0.16211526015469718,0.7107524869659192,0.6642174679605843,0.37103174603174605,0.0,0.0,0.14655172413793105,0.0,0.35807291666666663,0.17708333333333331,0.16249999999999998,0.30208333333333337,0.25,0.14583333333333331,0.1446613087250544,0.0,0.0,0.0,0.0,0.23567921426534805,0.0,0.1252371914919508,0.3430127041433444,0.057471264342845815,0.0,0.7022556391312996,0.2941176470961938,0.7228915664270575,0.7323232322727272,0.36470588232304496,0.7906976744283397,0.9316277017072451,0.720360180108018,0.7467105265316614,0.6381578946875,0.7622883294143684,0.3023404804917709,0.19999999999999998,0.24305555555555558,0.6551744858855838,0.125,0.0,0.45558086560364464
