id,n_positive_sentiment,n_negative_sentiment,n_tokens,sentiment_score,avg_valence,n_low_valence,n_high_valence,avg_arousal,n_low_arousal,n_high_arousal,avg_dominance,n_low_dominance,n_high_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,n_low_intensity_anger,n_low_intensity_anticipation,n_low_intensity_disgust,n_low_intensity_fear,n_low_intensity_joy,n_low_intensity_sadness,n_low_intensity_surprise,n_low_intensity_trust,n_high_intensity_anger,n_high_intensity_anticipation,n_high_intensity_disgust,n_high_intensity_fear,n_high_intensity_joy,n_high_intensity_sadness,n_high_intensity_surprise,n_high_intensity_trust,avg_prevalence,n_low_prevalence,n_high_prevalence,min_prevalence,max_prevalence,avg_socialness,n_low_socialness,n_high_socialness,avg_sd_socialness,n_controversial_socialness,min_socialness,max_socialness,avg_Auditory_sensorimotor,avg_Gustatory_sensorimotor,avg_Haptic_sensorimotor,avg_Interoceptive_sensorimotor,avg_Olfactory_sensorimotor,avg_Visual_sensorimotor,avg_Foot_leg_sensorimotor,avg_Hand_arm_sensorimotor,avg_Head_sensorimotor,avg_Mouth_sensorimotor,avg_Torso_sensorimotor,n_low_Auditory_sensorimotor,n_low_Gustatory_sensorimotor,n_low_Haptic_sensorimotor,n_low_Interoceptive_sensorimotor,n_low_Olfactory_sensorimotor,n_low_Visual_sensorimotor,n_low_Foot_leg_sensorimotor,n_low_Hand_arm_sensorimotor,n_low_Head_sensorimotor,n_low_Mouth_sensorimotor,n_low_Torso_sensorimotor,n_high_Auditory_sensorimotor,n_high_Gustatory_sensorimotor,n_high_Haptic_sensorimotor,n_high_Interoceptive_sensorimotor,n_high_Olfactory_sensorimotor,n_high_Visual_sensorimotor,n_high_Foot_leg_sensorimotor,n_high_Hand_arm_sensorimotor,n_high_Head_sensorimotor,n_high_Mouth_sensorimotor,n_high_Torso_sensorimotor,avg_sd_Auditory_sensorimotor,avg_sd_Gustatory_sensorimotor,avg_sd_Haptic_sensorimotor,avg_sd_Interoceptive_sensorimotor,avg_sd_Olfactory_sensorimotor,avg_sd_Visual_sensorimotor,avg_sd_Foot_leg_sensorimotor,avg_sd_Hand_arm_sensorimotor,avg_sd_Head_sensorimotor,avg_sd_Mouth_sensorimotor,avg_sd_Torso_sensorimotor,n_controversial_Auditory_sensorimotor,n_controversial_Gustatory_sensorimotor,n_controversial_Haptic_sensorimotor,n_controversial_Interoceptive_sensorimotor,n_controversial_Olfactory_sensorimotor,n_controversial_Visual_sensorimotor,n_controversial_Foot_leg_sensorimotor,n_controversial_Hand_arm_sensorimotor,n_controversial_Head_sensorimotor,n_controversial_Mouth_sensorimotor,n_controversial_Torso_sensorimotor,min_Auditory_sensorimotor,min_Gustatory_sensorimotor,min_Haptic_sensorimotor,min_Interoceptive_sensorimotor,min_Olfactory_sensorimotor,min_Visual_sensorimotor,min_Foot_leg_sensorimotor,min_Hand_arm_sensorimotor,min_Head_sensorimotor,min_Mouth_sensorimotor,min_Torso_sensorimotor,max_Auditory_sensorimotor,max_Gustatory_sensorimotor,max_Haptic_sensorimotor,max_Interoceptive_sensorimotor,max_Olfactory_sensorimotor,max_Visual_sensorimotor,max_Foot_leg_sensorimotor,max_Hand_arm_sensorimotor,max_Head_sensorimotor,max_Mouth_sensorimotor,max_Torso_sensorimotor,avg_iconicity,n_low_iconicity,n_high_iconicity,avg_sd_iconicity,n_controversial_iconicity,min_iconicity,max_iconicity
u487p5,0.020333680917622526,0.02874087591240876,0.7625698324022346,0.3466666666666667,0.63412356,0.007664233576642336,0.12591240875912407,0.3290751,0.1551094890510949,0.03503649635036496,0.37942153,0.021897810218978103,0.06523722627737226,0.3827699156051526,0.4946752724722504,0.22065728105979582,0.24626309835801102,0.40102172012243487,0.23183390295758666,0.6606280042069865,0.4614955437113347,0.0,0.0,0.0072992700729927005,0.035583941605839414,0.0,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421448370505714,0.016220600162206,0.312956204379562,0.22325386110331602,1.0,0.41349064622724463,0.01824817518248175,0.08759124087591241,0.736733949108545,0.1626694473409802,0.1881915237787124,0.8040816326530611,0.30769605457134475,0.08094428935807932,0.2667540017292312,0.269248193134257,0.12410071550011852,0.5814165113983804,0.2948128727286756,0.2938885317704465,0.3214996496662187,0.13654008623699437,0.17326439044999728,0.3172141119221411,0.312956204379562,0.3050052137643378,0.3060016220600162,0.3110123770231672,0.08175182481751823,0.30210867802108676,0.2580813347236705,0.26094890510948904,0.28379879403364006,0.30906854966677244,0.005474452554744526,0.0,0.01522778756607098,0.00886339937434828,0.0,0.24087591240875914,0.0,0.0072992700729927005,0.072992700729927,0.0,0.014598540145985401,0.6412182383966537,0.3179644611743916,0.4697953343908946,0.4946849784933126,0.36363819999623864,0.6623947027305542,0.36399019777564956,0.5431955503098131,0.4090990876517949,0.25532186489849984,0.24717747761770686,0.14963503649635038,0.04014598540145986,0.03722627737226277,0.040145985401459854,0.04014598540145986,0.1681438998957247,0.043795620437956206,0.10437956204379563,0.2064650677789364,0.06204379562043796,0.027372262773722626,0.008666345821412917,0.0,0.0,0.0,0.0,0.11842105270515928,0.0,0.029577464788315813,0.19372549010924967,0.015740740741906723,0.0,0.8122653317021278,0.35000000000000003,0.7855141757841254,0.8592910848979591,0.47368421060000004,0.9807692306161244,0.6943096603486516,0.6894673122661361,0.8981994458802395,0.5596774193974505,0.847155963314418,0.46003799163967396,0.0340632603406326,0.14233576642335766,0.43655602138569066,0.029197080291970802,0.052631578947368404,0.9606164383561643
u825p5,0.14199482609945388,0.06338028169014084,0.6913407821229051,0.41014084507042253,0.62051,0.05070422535211268,0.17203219315895374,0.45522264,0.1006036217303823,0.0482897384305835,0.52816373,0.096579476861167,0.26156941649899396,0.32388221628140207,0.5186403197757777,0.21126760785079773,0.29740552192694436,0.42419266474907624,0.29642445685180496,0.24577295412482356,0.5583636497475892,0.044265593561368215,0.0,0.01609657947686117,0.06539235412474849,0.012072434607645876,0.08450704225352113,0.02012072434607646,0.0,0.0,0.03018108651911469,0.0,0.028169014084507046,0.0,0.0,0.0,0.02012072434607646,0.88010408697845,0.01788508830762352,0.5101041028781383,0.27821847145497136,1.0,0.47611519565634286,0.09054325955734407,0.29577464788732394,0.6856457199947432,0.20178212129922393,0.07815836298932387,0.907142857142857,0.45813230798501275,0.1291332581047158,0.30572637453602824,0.40850888998849433,0.207180704646511,0.40571944715587177,0.3654611817015443,0.30583849437752997,0.4266512094653468,0.3738241322265797,0.26309971398210374,0.3943661971830986,0.49510104102878133,0.4505605058924978,0.45352112676056333,0.49295774647887314,0.28732394366197184,0.48513302034428796,0.4074446680080483,0.3414774360448405,0.4479485609308021,0.4693815064298836,0.0663983903420523,0.006036217303822938,0.10074238534656213,0.0879563092842771,0.020791415157612344,0.18108651911468812,0.0,0.04024144869215292,0.1006036217303823,0.060362173038229376,0.0,0.7657231913803411,0.4738125089826371,0.479121899896064,0.6119874330352677,0.5438052075614276,0.7342604945609515,0.5112951245199034,0.48490931776389395,0.46734330795611745,0.6146253546647128,0.41626548614810066,0.22937625754527163,0.04426559356136821,0.09577464788732394,0.096579476861167,0.05902079141515762,0.1336590974417936,0.2052313883299799,0.19034205231388332,0.3351537798217879,0.2575452716297787,0.11468812877263582,0.04241948158462206,0.0,0.0,0.0,0.0,0.1398026315881449,0.0,0.029577464788315813,0.17333333325564443,0.05246913591129401,0.0,0.8632218844680852,0.7454545454,0.8478611523970468,0.7596371881632652,0.7636363636,0.9423076921945266,0.6608420962609313,0.8781275222211988,0.8552631578402008,0.9435483871022373,0.7596330274274893,0.3209125093574338,0.25352112676056343,0.13883299798792756,0.4471221022364066,0.056338028169014086,0.0,0.696917808219178
u795p3,0.15354330708661418,0.09301181102362205,0.7067039106145252,0.40398950131233596,0.6626222,0.13228346456692913,0.25688976377952755,0.4974558,0.11811023622047244,0.2173228346456693,0.59587634,0.07086614173228346,0.2687007874015748,0.4876772108822092,0.5156140246903872,0.4953051743265175,0.5042255922930858,0.49535973690067653,0.794886595114509,0.3115941892707125,0.5589999889731401,0.021653543307086614,0.0,0.007874015748031496,0.0639763779527559,0.023622047244094488,0.0,0.03937007874015748,0.0,0.0,0.02952755905511811,0.0,0.11023622047244094,0.022309711286089235,0.1653543307086614,0.0,0.05905511811023622,0.8713440067590813,0.0,0.49067100308113654,0.7016672910075343,1.0,0.5015076960861792,0.03937007874015748,0.2421259842519685,0.7040779861170287,0.23397075365579303,0.09715302491103205,0.8597402597402597,0.43158298736546746,0.1146678019094787,0.28367013008546604,0.4980166548553584,0.19056454157001584,0.35444441745467176,0.36502526532379614,0.2535316801397623,0.4059627339532326,0.32500384348698425,0.27753008624933084,0.443241469816273,0.49067100308113654,0.45556805399325084,0.4094050743657042,0.4864772338240328,0.29212598425196845,0.4571303587051619,0.3965129358830146,0.3495500562429696,0.436152002738788,0.4487333105100992,0.011811023622047244,0.0,0.01642682595710019,0.0860517435320585,0.0,0.08661417322834646,0.00984251968503937,0.031496062992125984,0.0984251968503937,0.02952755905511811,0.015748031496062992,0.773085522496245,0.4570536439976464,0.5064534975059625,0.6498611060958427,0.5198392585873305,0.7735092214910583,0.49056204706684914,0.4643450758831349,0.4309853721792789,0.5666873623650507,0.4101530711657672,0.25984251968503935,0.08661417322834647,0.10039370078740158,0.18503937007874016,0.1010498687664042,0.21934758155230596,0.17716535433070865,0.19488188976377954,0.3464566929133858,0.18110236220472442,0.12992125984251968,0.0,0.0,0.0,0.0,0.0,0.03947368416049169,0.0,0.014084507154731203,0.19372549010924967,0.029982363242961656,0.0,0.9054373523404255,0.45999999999999996,0.7463246476274319,0.9843937575510203,0.485596605,0.9826923076929736,0.8054697837655994,0.8539528805040022,0.9769736843023287,0.8930390491393833,0.8146788992013467,0.3884340596192439,0.1837270341207349,0.22736220472440946,0.5760172477249292,0.15748031496062992,0.0,0.7534246575342465
u709p1,0.16548797736916548,0.05198019801980198,0.27932960893854747,0.43075907590759077,0.6559205,0.12475247524752475,0.22277227722772275,0.5395314,0.09075907590759076,0.2851485148514851,0.4529209,0.0594059405940594,0.20915841584158418,0.4036039407601311,0.32894739009171614,0.3414731898758261,0.3458963012851341,0.43933589881030355,0.4492503220507078,0.17028984584596082,0.42857142857142855,0.0,0.0,0.0,0.0,0.04455445544554455,0.06930693069306931,0.04950495049504951,0.0,0.0,0.0,0.0,0.0,0.02805280528052805,0.0,0.0,0.04950495049504951,0.8531464722524263,0.132013201320132,0.4535083943176926,0.5960336864408515,1.0,0.44471472469930795,0.04950495049504951,0.1782178217821782,0.6621159293334539,0.1471004243281471,0.09443545778065354,0.9836734693877551,0.3958101715475907,0.3664350227640525,0.4153474411258352,0.48763770765610853,0.42086559594557377,0.4480609738714414,0.34859794009422124,0.3366772025244963,0.333004472613054,0.45048614123302844,0.28367823393529557,0.41006600660066006,0.37968144640551005,0.3925035360678925,0.3935093509350935,0.4060482135170038,0.19405940594059407,0.44004400440044006,0.3553748231966054,0.39674681753889673,0.32694791218252256,0.42186827378390007,0.0594059405940594,0.14851485148514854,0.04131102765448959,0.02404526166902405,0.20462046204620463,0.1485148514851485,0.04950495049504951,0.1188118811881188,0.0594059405940594,0.1188118811881188,0.07920792079207921,0.6756149253047329,0.6159707113512637,0.6031192816758344,0.6840703950523161,0.6796087061603263,0.7170001065713688,0.47862780425110313,0.5077178866171806,0.4458834749444532,0.5621996891230586,0.4284574015237926,0.1485148514851485,0.07260726072607261,0.13465346534653466,0.0891089108910891,0.14521452145214522,0.15912305516265912,0.07425742574257427,0.16336633663366337,0.2956152758132956,0.18811881188118812,0.07425742574257427,0.02518656716568278,0.0,0.0,0.0,0.0,0.0768914473734797,0.0,0.029577464788315813,0.16888888897558518,0.08284600398761822,0.0,0.8247809761702128,1.0,0.9531582683820337,0.7596371881632652,0.8823529412,0.9038461537729291,0.9127295519677844,0.8539528805040022,0.8400277009452636,0.9887096774204475,0.8146788992013467,0.4146065947860265,0.12706270627062707,0.2376237623762376,0.4826172790863778,0.09900990099009901,0.0,0.8099315068493153
u282p2,0.26359447004608294,0.06774193548387097,0.21368715083798884,0.4875698924731183,0.62765896,0.05419354838709678,0.18387096774193548,0.51185584,0.10752688172043011,0.2787096774193548,0.70189,0.025806451612903226,0.5451612903225806,0.4558342580069936,0.3258771757949828,0.3414731898758261,0.2634529246350659,0.05747126327408864,0.42301302169406785,0.4154589160281881,0.5967999456405607,0.0,0.0,0.0,0.041935483870967745,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.8849290632294142,0.0,0.4948106591865357,0.7168399328935081,1.0,0.4577630077406023,0.12903225806451613,0.32903225806451614,0.7260514156785577,0.35944700460829493,0.11787447428016824,0.7999999999999999,0.42364670859911346,0.12144349062686549,0.2815292879308013,0.3831094399732906,0.18645956491560348,0.40999928425107496,0.33962388264890003,0.2668536825477704,0.39977992872720497,0.32524575203532236,0.2673860976310154,0.43655913978494626,0.4948106591865357,0.4700460829493088,0.48473118279569893,0.4948106591865357,0.27096774193548384,0.49462365591397855,0.4216589861751152,0.304147465437788,0.4329593267882187,0.4741935483870967,0.07741935483870968,0.0,0.0,0.03133640552995392,0.0,0.14193548387096774,0.03225806451612903,0.05161290322580645,0.05161290322580645,0.07741935483870968,0.05161290322580645,0.6825239312231951,0.49092327618423875,0.4931105127676852,0.6410821118247234,0.5170827804277454,0.7337739186843679,0.5031352649192491,0.49705937123361393,0.5111599726327337,0.5182446699410189,0.43662194510844676,0.15483870967741936,0.04731182795698925,0.02193548387096774,0.05161290322580645,0.04731182795698925,0.17972350230414746,0.11612903225806452,0.08516129032258066,0.3649769585253456,0.12903225806451613,0.07741935483870968,0.04029850746509245,0.0,0.0,0.0,0.0,0.1398026315881449,0.0,0.026888604379902977,0.23999999998986665,0.0,0.0,0.8345153663829787,0.37000000000000005,0.6933995741139779,0.7596371881632652,0.4,0.8981900452731465,0.8054697837655994,0.8539528805040022,0.8400277009452636,0.7854838709885015,0.8146788992013467,0.3529507131187747,0.19569892473118283,0.14516129032258063,0.4956528459334209,0.1032258064516129,0.0,0.6718036529680366
u184p1,0.15584415584415587,0.18356643356643357,0.19692737430167598,0.36363636363636365,0.6096117,0.17622377622377625,0.26223776223776224,0.4093567,0.23310023310023312,0.16783216783216784,0.3264223,0.27972027972027974,0.13636363636363638,0.4476553892121573,0.36228071209668145,0.4953051743265175,0.30418534996896,0.40371789785127205,0.2800461382583041,0.6135265863930212,0.24766667173306178,0.07692307692307693,0.0,0.0,0.09090909090909091,0.1048951048951049,0.2937062937062937,0.0,0.06993006993006994,0.0,0.0,0.0,0.0,0.039627039627039624,0.0,0.0,0.0,0.8780647606098425,0.0,0.737458193979933,0.7509582676394965,1.0,0.39216610672496227,0.13986013986013987,0.16783216783216784,0.6716041913408216,0.18181818181818182,0.07815836298932387,0.82,0.4453447220396041,0.12440236489500507,0.3025230500680428,0.386863873877551,0.2428604139610615,0.3752429400865626,0.35917295518350756,0.22679787254882222,0.3017606591118851,0.2875507838102324,0.2707694788887137,0.5955710955710957,0.7225600486470051,0.6593406593406593,0.6777000777000777,0.7002128306476131,0.4209790209790209,0.6915306915306916,0.6293706293706294,0.6263736263736264,0.6182730313165095,0.6927637579811492,0.2097902097902098,0.0,0.058355437665782495,0.13586413586413587,0.0,0.3356643356643357,0.0,0.08391608391608392,0.04195804195804196,0.1048951048951049,0.0,0.5957187078071836,0.466045671869636,0.4551751480231796,0.631193368007892,0.5501304662306935,0.6883804034035649,0.45111858337255256,0.3295639846896987,0.44700799014451437,0.41793139597533246,0.3599023403592439,0.26573426573426573,0.3076923076923077,0.14265734265734267,0.13986013986013987,0.25641025641025644,0.22477522477522477,0.14685314685314685,0.1076923076923077,0.45054945054945056,0.11188811188811189,0.16783216783216784,0.015803336150197213,0.0,0.0,0.0,0.0,0.07456140343911588,0.0,0.029577464788315813,0.19372549010924967,0.017489712075369607,0.0,0.9763593380851066,0.5529411764,0.7780712033519692,0.8260447036734692,0.6294117648,0.9230769231568048,0.7148948684039229,0.9532649217091419,0.7894736841814403,0.86641334514196,0.646906256514395,0.4428208334426364,0.17948717948717952,0.3986013986013986,0.6065514364009157,0.13986013986013987,0.052631578947368404,0.8801369863013697
u282p7,0.39269981120201386,0.13876651982378854,0.31424581005586594,0.5390895741556535,0.7004631,0.12951541850220266,0.3303964757709251,0.5688939,0.11013215859030838,0.4440528634361233,0.6589691,0.05286343612334802,0.5154185022026432,0.5810250399958868,0.5682616041549456,0.1971831067821138,0.5394618945830439,0.5891094718067764,0.5299884585606089,0.29589372866377145,0.5096666520635278,0.0,0.0,0.03524229074889868,0.05726872246696036,0.013215859030837006,0.061674008810572695,0.04405286343612335,0.0,0.061674008810572695,0.13215859030837004,0.0,0.12334801762114539,0.049926578560939794,0.09251101321585904,0.0,0.13215859030837004,0.8847128272377445,0.0,0.6710400306454701,0.7090896153892163,1.0,0.6434547750643728,0.04405286343612335,0.48898678414096913,0.5788650001216725,0.2290748898678414,0.07815836298932387,0.9836734693877551,0.5227252565268811,0.14126045233370263,0.31270802592173574,0.4389410969983862,0.241679609393688,0.4380730406352951,0.3356933335743093,0.27130348613617933,0.4305624089944264,0.3727405256117766,0.2637053758222113,0.5293685756240822,0.6710400306454701,0.6088735053492762,0.6139990210474792,0.6710400306454701,0.32687224669603526,0.6607929515418502,0.5616740088105726,0.4292007551919446,0.563110515226968,0.6334993296303388,0.17180616740088106,0.0,0.03676135500531673,0.04279421019509126,0.0,0.22026431718061673,0.0,0.03524229074889868,0.16740088105726872,0.039647577092511016,0.0,0.7724831512284321,0.5217425536678861,0.5053908731663407,0.6554188099851262,0.5876919557228161,0.7344781308686932,0.48941144069051057,0.46423701658125216,0.425650723253423,0.5726283812446992,0.39857071848702647,0.36123348017621143,0.2261380323054332,0.16475770925110134,0.18502202643171806,0.2261380323054332,0.20767778477029578,0.2114537444933921,0.19383259911894277,0.4499685336689742,0.27312775330396477,0.17180616740088106,0.01492537325462241,0.0,0.0,0.0,0.0,0.1398026315881449,0.0,0.0,0.19372549010924967,0.029982363242961656,0.0,0.9645390070212766,0.45999999999999996,0.961674946818541,0.89569161,0.4444444444,1.0,0.7278341419396794,0.8911948959885162,0.9605263157494807,0.9524617996175037,0.7596330274274893,0.3778117729549113,0.16446402349486053,0.2114537444933921,0.6369638752250619,0.10572687224669604,0.052631578947368404,0.6718036529680366
u780p8,0.14285714285714288,0.0,0.0335195530726257,0.44,0.649817,0.0,0.23076923076923078,0.6126645,0.06410256410256411,0.36923076923076925,0.69965637,0.0,0.25,0.4036039407601311,0.4666666910662285,0.3414731898758261,0.3458963012851341,0.24137931526660114,0.42301302169406785,0.3365353800361221,0.4539999636411645,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016488860408368,0.0,0.45066889632107016,0.8704060999745795,1.0,0.46705660054881926,0.0,0.23076923076923078,0.8400174341213111,0.28571428571428575,0.45547855403633647,0.4782608695652173,0.5458052350952951,0.13574770516515433,0.34449046554767243,0.457121675244755,0.24769768365014702,0.36966301808251856,0.5643167186008061,0.27903148933924915,0.3845008564408897,0.43592529726032575,0.4080020667466522,0.3141025641025641,0.45066889632107016,0.37087912087912084,0.37692307692307686,0.45066889632107016,0.3230769230769231,0.3418803418803419,0.37087912087912084,0.24175824175824176,0.32775919732441466,0.32775919732441466,0.11538461538461539,0.0,0.0,0.18681318681318684,0.0,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.0,0.7906133952898473,0.5977657798752408,0.5572304085034578,0.6576062099010854,0.6983987450503107,0.6409447786494978,0.47828260941340267,0.3354439996387425,0.23068007418622533,0.6237424825547662,0.37121951681856336,0.23076923076923078,0.0,0.13076923076923078,0.23076923076923078,0.0,0.08241758241758242,0.11538461538461539,0.08461538461538462,0.1813186813186813,0.15384615384615385,0.23076923076923078,0.2835820896885721,0.0,0.0,0.06410256423076922,0.0,0.21125730985600377,0.02234042553286555,0.029577464788315813,0.19372549010924967,0.1481481480665295,0.0,0.7496871089361703,0.21176470580000004,0.625490269361469,0.7596371881632652,0.2777777778,0.8542510120056057,0.8054697837655994,0.7794688495349739,0.8400277009452636,0.7385398981220769,0.7492032833311195,0.3406047516198704,0.08974358974358976,0.11538461538461539,0.6114293350110382,0.15384615384615385,0.0,0.5650684931506849
u390p4,0.24761904761904763,0.0368421052631579,0.3952513966480447,0.4914152046783625,0.7471846,0.01473684210526316,0.34736842105263155,0.5184809,0.1345029239766082,0.32,0.7023805,0.014035087719298246,0.6271929824561403,0.4036039407601311,0.711184233693287,0.3414731898758261,0.167040371343628,0.5675606794257879,0.5051903134406895,0.6799516424935074,0.5954000708699269,0.0,0.0,0.0,0.0456140350877193,0.031578947368421054,0.0,0.0,0.0,0.0,0.10526315789473685,0.0,0.0,0.07953216374269005,0.0,0.0,0.14035087719298245,0.8693313550681039,0.0,0.7101449275362317,0.7968890275336221,1.0,0.5382753526466316,0.08771929824561403,0.4526315789473684,0.6668014459594495,0.3258145363408521,0.0853202846975089,0.9105590062111801,0.4267714461924083,0.10829420795760557,0.2818538920751186,0.412997125096691,0.17743050279048886,0.3781111982136252,0.4217468427256786,0.32017336158036414,0.39459239931788637,0.38744314027703913,0.30683456731035325,0.5853801169590643,0.6540808543096872,0.6240601503759399,0.6265886939571149,0.6466056445461479,0.3733333333333333,0.635477582846004,0.5413533834586466,0.47969924812030074,0.5980167810831425,0.6279176201372996,0.06315789473684211,0.0,0.0,0.034085213032581455,0.0,0.16842105263157894,0.03508771929824561,0.07017543859649122,0.07017543859649122,0.031578947368421054,0.056140350877192984,0.7462677162292048,0.4038330593190355,0.4824325664737917,0.6263767618056854,0.4808334659088018,0.7680784349617988,0.5522063213561118,0.5309682802323952,0.5002200045728653,0.6391352777408127,0.4701445794589122,0.3017543859649123,0.10292397660818714,0.10736842105263159,0.17543859649122806,0.10292397660818714,0.2781954887218045,0.34736842105263155,0.3164912280701755,0.46315789473684205,0.3087719298245614,0.3368421052631579,0.0,0.0,0.0,0.0,0.0,0.012426900685028086,0.0,0.026888604379902977,0.19372549010924967,0.0,0.0,0.9172576831914894,0.49000000000000005,0.7317246275126121,0.7596371881632652,0.5176470588000001,0.8371040725062653,0.8054697837655994,0.9442365542320585,0.9127423821830624,0.774193548408949,0.8146788992013467,0.36919307962618403,0.1801169590643275,0.25263157894736843,0.48141286210098755,0.11228070175438597,0.0,0.7534246575342465
u907p7,0.30952380952380953,0.0,0.013966480446927375,0.5488888888888889,0.7,0.0,0.5,0.3914474,0.1388888888888889,0.0,0.39134023,0.0,0.2708333333333333,0.4036039407601311,0.4946752724722504,0.3414731898758261,0.19282511075921038,0.1417624620966571,0.42301302169406785,0.3365353800361221,0.4614955437113347,0.0,0.0,0.0,0.5416666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9039904884637547,0.0,0.8876811594202898,0.7968890275336221,1.0,0.5234817050169748,0.41666666666666663,0.5,0.5987963761226668,0.30952380952380953,0.07815836298932387,0.7662337662337663,0.6155678684553963,0.15385723384047123,0.5021160432069284,0.5087758776068375,0.25666557823253494,0.5627145793606841,0.5799479496592035,0.5440614159806644,0.4953354363386849,0.6354520203843949,0.47260728926220563,0.3888888888888889,0.7989130434782608,0.625,0.7259259259259259,0.7989130434782608,0.2333333333333333,0.7407407407407407,0.3571428571428571,0.5238095238095237,0.5326086956521738,0.7101449275362317,0.0,0.0,0.0,0.40476190476190477,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0,0.8895822463875671,0.6468225644704905,0.7358324705374569,0.6738630824933589,0.6657963939253364,0.8111768897683878,0.6923921907753398,0.6382946731983303,0.29145469533843504,0.6687956822261426,0.6269140883547462,0.6666666666666666,0.0,0.0,0.0,0.0,0.17857142857142855,0.5,0.3666666666666667,0.13095238095238093,0.3333333333333333,0.5,0.2835820896885721,0.0,0.03947368424506579,0.12145749,0.0,0.3728070176429478,0.1839799750291055,0.20704225351821065,0.5066666666734222,0.15740740741906722,0.13725490180065358,0.6752519597872341,0.23750000000000002,0.5911994322243622,0.7596371881632652,0.2777777778,0.5991902833615697,0.6553061082010231,0.6311541563765259,0.8400277009452636,0.7385398981220769,0.7492032833311195,0.3907256650237213,0.19444444444444445,0.375,0.3296513707049356,0.0,0.0,0.8664383561643835
